<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US1.YNDX,D,20150428,000000,19.2000000
US1.YNDX,D,20150429,000000,19.6750000
US1.YNDX,D,20150430,000000,19.2450000
US1.YNDX,D,20150501,000000,19.5650000
US1.YNDX,D,20150504,000000,19.2000000
US1.YNDX,D,20150505,000000,19.4100000
US1.YNDX,D,20150506,000000,19.6000000
US1.YNDX,D,20150507,000000,19.1500000
US1.YNDX,D,20150508,000000,19.6400000
US1.YNDX,D,20150511,000000,19.3200000
US1.YNDX,D,20150512,000000,19.1900000
US1.YNDX,D,20150513,000000,19.4400000
US1.YNDX,D,20150514,000000,19.4850000
US1.YNDX,D,20150515,000000,18.9900000
US1.YNDX,D,20150518,000000,19.3600000
US1.YNDX,D,20150519,000000,18.7550000
US1.YNDX,D,20150520,000000,18.6000000
US1.YNDX,D,20150521,000000,18.6050000
US1.YNDX,D,20150522,000000,18.5100000
US1.YNDX,D,20150526,000000,18.1650000
US1.YNDX,D,20150527,000000,17.9300000
US1.YNDX,D,20150528,000000,18.3300000
US1.YNDX,D,20150529,000000,18.0400000
US1.YNDX,D,20150601,000000,18.0700000
US1.YNDX,D,20150602,000000,18.9300000
US1.YNDX,D,20150603,000000,18.1900000
US1.YNDX,D,20150604,000000,17.5700000
US1.YNDX,D,20150605,000000,17.5600000
US1.YNDX,D,20150608,000000,17.2400000
US1.YNDX,D,20150609,000000,17.3600000
US1.YNDX,D,20150610,000000,17.3950000
US1.YNDX,D,20150611,000000,17.4450000
US1.YNDX,D,20150612,000000,17.6250000
US1.YNDX,D,20150615,000000,17.2400000
US1.YNDX,D,20150616,000000,17.1900000
US1.YNDX,D,20150617,000000,17.1300000
US1.YNDX,D,20150618,000000,16.9250000
US1.YNDX,D,20150619,000000,16.7700000
US1.YNDX,D,20150622,000000,16.2650000
US1.YNDX,D,20150623,000000,15.9200000
US1.YNDX,D,20150624,000000,15.9550000
US1.YNDX,D,20150625,000000,15.9100000
US1.YNDX,D,20150626,000000,15.8100000
US1.YNDX,D,20150629,000000,14.8600000
US1.YNDX,D,20150630,000000,15.2250000
US1.YNDX,D,20150701,000000,15.0400000
US1.YNDX,D,20150702,000000,15.3800000
US1.YNDX,D,20150706,000000,14.8900000
US1.YNDX,D,20150707,000000,14.9400000
US1.YNDX,D,20150708,000000,14.4700000
US1.YNDX,D,20150709,000000,14.8100000
US1.YNDX,D,20150710,000000,14.8350000
US1.YNDX,D,20150713,000000,15.3300000
US1.YNDX,D,20150714,000000,15.4500000
US1.YNDX,D,20150715,000000,15.1850000
US1.YNDX,D,20150716,000000,15.4300000
US1.YNDX,D,20150717,000000,15.7800000
US1.YNDX,D,20150720,000000,15.4750000
US1.YNDX,D,20150721,000000,15.4900000
US1.YNDX,D,20150722,000000,15.1700000
US1.YNDX,D,20150723,000000,15.2400000
US1.YNDX,D,20150724,000000,14.8800000
US1.YNDX,D,20150727,000000,14.5350000
US1.YNDX,D,20150728,000000,14.8950000
US1.YNDX,D,20150729,000000,15.4000000
US1.YNDX,D,20150730,000000,14.4050000
US1.YNDX,D,20150731,000000,13.9300000
US1.YNDX,D,20150803,000000,13.6600000
US1.YNDX,D,20150804,000000,13.7500000
US1.YNDX,D,20150805,000000,13.7450000
US1.YNDX,D,20150806,000000,13.3000000
US1.YNDX,D,20150807,000000,13.3400000
US1.YNDX,D,20150810,000000,13.6450000
US1.YNDX,D,20150811,000000,13.2100000
US1.YNDX,D,20150812,000000,13.0700000
US1.YNDX,D,20150813,000000,12.7600000
US1.YNDX,D,20150814,000000,12.8100000
US1.YNDX,D,20150817,000000,12.4750000
US1.YNDX,D,20150818,000000,12.4550000
US1.YNDX,D,20150819,000000,11.9000000
US1.YNDX,D,20150820,000000,11.4600000
US1.YNDX,D,20150821,000000,11.2200000
US1.YNDX,D,20150824,000000,10.3000000
US1.YNDX,D,20150826,000000,10.8300000
US1.YNDX,D,20150827,000000,12.0600000
US1.YNDX,D,20150828,000000,12.3400000
US1.YNDX,D,20150831,000000,12.2000000
US1.YNDX,D,20150901,000000,11.6900000
US1.YNDX,D,20150902,000000,11.7000000
US1.YNDX,D,20150903,000000,11.7300000
US1.YNDX,D,20150904,000000,11.5100000
US1.YNDX,D,20150908,000000,11.5200000
US1.YNDX,D,20150909,000000,11.3250000
US1.YNDX,D,20150910,000000,11.4450000
US1.YNDX,D,20150911,000000,11.2750000
US1.YNDX,D,20150914,000000,12.0800000
US1.YNDX,D,20150915,000000,12.2300000
US1.YNDX,D,20150916,000000,13.3400000
US1.YNDX,D,20150917,000000,13.1200000
US1.YNDX,D,20150918,000000,12.4800000
US1.YNDX,D,20150921,000000,12.2000000
US1.YNDX,D,20150922,000000,11.5750000
US1.YNDX,D,20150923,000000,11.1600000
US1.YNDX,D,20150924,000000,10.8450000
US1.YNDX,D,20150925,000000,10.6900000
US1.YNDX,D,20150928,000000,10.3050000
US1.YNDX,D,20150929,000000,10.7700000
US1.YNDX,D,20150930,000000,10.7350000
US1.YNDX,D,20151001,000000,10.7250000
US1.YNDX,D,20151002,000000,11.3400000
US1.YNDX,D,20151012,000000,12.1900000
US1.YNDX,D,20151013,000000,12.7600000
US1.YNDX,D,20151014,000000,13.3300000
US1.YNDX,D,20151015,000000,13.6000000
US1.YNDX,D,20151016,000000,13.6000000
US1.YNDX,D,20151019,000000,13.5400000
US1.YNDX,D,20151020,000000,13.3500000
US1.YNDX,D,20151021,000000,13.0100000
US1.YNDX,D,20151022,000000,12.8550000
US1.YNDX,D,20151023,000000,13.2200000
US1.YNDX,D,20151026,000000,14.0700000
US1.YNDX,D,20151027,000000,14.9900000
US1.YNDX,D,20151028,000000,15.7300000
US1.YNDX,D,20151029,000000,15.6000000
US1.YNDX,D,20151030,000000,16.1100000
US1.YNDX,D,20151102,000000,16.3900000
US1.YNDX,D,20151103,000000,16.3500000
US1.YNDX,D,20151104,000000,16.0000000
US1.YNDX,D,20151105,000000,15.7450000
US1.YNDX,D,20151106,000000,15.8150000
US1.YNDX,D,20151109,000000,16.0750000
US1.YNDX,D,20151110,000000,15.9100000
US1.YNDX,D,20151111,000000,15.9450000
US1.YNDX,D,20151112,000000,15.2250000
US1.YNDX,D,20151113,000000,15.1800000
US1.YNDX,D,20151116,000000,15.3250000
US1.YNDX,D,20151117,000000,16.2700000
US1.YNDX,D,20151118,000000,17.1700000
US1.YNDX,D,20151119,000000,17.0500000
US1.YNDX,D,20151120,000000,17.4850000
US1.YNDX,D,20151123,000000,17.0600000
US1.YNDX,D,20151124,000000,17.0900000
US1.YNDX,D,20151125,000000,17.0100000
US1.YNDX,D,20151127,000000,16.5700000
US1.YNDX,D,20151130,000000,16.6500000
US1.YNDX,D,20151201,000000,15.9000000
US1.YNDX,D,20151202,000000,16.3750000
US1.YNDX,D,20151203,000000,16.0550000
US1.YNDX,D,20151204,000000,15.7900000
US1.YNDX,D,20151207,000000,15.2850000
US1.YNDX,D,20151208,000000,15.0600000
US1.YNDX,D,20151209,000000,14.9050000
US1.YNDX,D,20151210,000000,15.2950000
US1.YNDX,D,20151211,000000,14.3600000
US1.YNDX,D,20151214,000000,14.4450000
US1.YNDX,D,20151215,000000,15.1200000
US1.YNDX,D,20151216,000000,15.1850000
US1.YNDX,D,20151217,000000,15.3700000
US1.YNDX,D,20151218,000000,15.3200000
US1.YNDX,D,20151221,000000,15.6500000
US1.YNDX,D,20151222,000000,15.8100000
US1.YNDX,D,20151223,000000,16.0000000
US1.YNDX,D,20151224,000000,16.1000000
US1.YNDX,D,20151228,000000,15.6350000
US1.YNDX,D,20151229,000000,15.8200000
US1.YNDX,D,20151230,000000,15.4200000
US1.YNDX,D,20151231,000000,15.7150000
US1.YNDX,D,20160104,000000,15.2250000
US1.YNDX,D,20160105,000000,15.4000000
US1.YNDX,D,20160106,000000,14.9900000
US1.YNDX,D,20160107,000000,13.9500000
US1.YNDX,D,20160108,000000,13.4050000
US1.YNDX,D,20160111,000000,12.8600000
US1.YNDX,D,20160112,000000,13.0800000
US1.YNDX,D,20160113,000000,12.9850000
US1.YNDX,D,20160114,000000,13.1900000
US1.YNDX,D,20160115,000000,12.2150000
US1.YNDX,D,20160119,000000,11.9200000
US1.YNDX,D,20160120,000000,11.8150000
US1.YNDX,D,20160121,000000,12.1800000
US1.YNDX,D,20160122,000000,13.1250000
US1.YNDX,D,20160125,000000,12.5600000
US1.YNDX,D,20160126,000000,13.2700000
US1.YNDX,D,20160127,000000,13.2100000
US1.YNDX,D,20160128,000000,13.1250000
US1.YNDX,D,20160129,000000,13.4300000
US1.YNDX,D,20160201,000000,13.6000000
US1.YNDX,D,20160202,000000,12.7850000
US1.YNDX,D,20160203,000000,13.2250000
US1.YNDX,D,20160205,000000,12.8400000
US1.YNDX,D,20160208,000000,12.7750000
US1.YNDX,D,20160209,000000,12.5300000
US1.YNDX,D,20160210,000000,12.7700000
US1.YNDX,D,20160211,000000,12.6200000
US1.YNDX,D,20160212,000000,12.9200000
US1.YNDX,D,20160216,000000,13.5700000
US1.YNDX,D,20160217,000000,13.6300000
US1.YNDX,D,20160218,000000,13.0650000
US1.YNDX,D,20160219,000000,12.6600000
US1.YNDX,D,20160222,000000,13.3300000
US1.YNDX,D,20160223,000000,12.8900000
US1.YNDX,D,20160224,000000,13.1850000
US1.YNDX,D,20160225,000000,12.8700000
US1.YNDX,D,20160226,000000,12.9800000
US1.YNDX,D,20160229,000000,12.9200000
US1.YNDX,D,20160301,000000,13.5800000
US1.YNDX,D,20160302,000000,14.1750000
US1.YNDX,D,20160303,000000,13.7350000
US1.YNDX,D,20160304,000000,14.4800000
US1.YNDX,D,20160307,000000,14.5200000
US1.YNDX,D,20160308,000000,13.7250000
US1.YNDX,D,20160309,000000,13.8700000
US1.YNDX,D,20160310,000000,13.6350000
US1.YNDX,D,20160311,000000,14.2650000
US1.YNDX,D,20160314,000000,14.7600000
US1.YNDX,D,20160315,000000,14.0550000
US1.YNDX,D,20160316,000000,15.0700000
US1.YNDX,D,20160317,000000,15.4100000
US1.YNDX,D,20160318,000000,15.1950000
US1.YNDX,D,20160322,000000,15.2900000
US1.YNDX,D,20160323,000000,14.9850000
US1.YNDX,D,20160324,000000,15.0750000
US1.YNDX,D,20160328,000000,14.9000000
US1.YNDX,D,20160329,000000,15.2950000
US1.YNDX,D,20160330,000000,15.4100000
US1.YNDX,D,20160331,000000,15.3150000
US1.YNDX,D,20160401,000000,15.3850000
US1.YNDX,D,20160404,000000,15.0700000
US1.YNDX,D,20160405,000000,15.0950000
